Region_ID, Region_name, Region_class, Process_ID, Interval, Layer, Ping_date, Ping_time, Target_range, TS_comp, TS_uncomp, Angle_minor_axis, Angle_major_axis, Distance_minor_axis, Distance_major_axis, Target_true_depth, Target_latitude, Target_longitude, Target_northing, Target_easting, Target_length, Target_length_manual, Target_perimeter, Target_area, Target_thickness, Target_compactness, Target_intensity_variation, Ping_number, Target_length_across_beams, Target_range_extent, Target_class, Target_orientation, Target_perimeter_edge_midpoints, Target_compactness_edge_midpoints, Target_area_edge_midpoints
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:44.8330,4.283815,-38.564042,-39.382817,-0.14097,1.2606,-0.010537,0.09424,4.482766,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,891,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:45.2330,4.283567,-37.15324,-38.860237,-1.5686,0.97475,-0.117243,0.072844,4.481343,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,892,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:45.6320,4.271571,-45.45723,-50.489754,-2.1811,-2.3603,-0.162428,-0.175794,4.464861,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,893,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:46.0320,4.247332,-48.961236,-56.455337,-1.7736,-3.4902,-0.131209,-0.258441,4.437431,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,894,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:48.4320,4.29613,-48.319819,-51.735891,-1.6102,-2.0759,-0.120641,-0.15556,4.491617,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,900,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
82," ""Region 82"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:48.8320,4.125282,-48.006584,-53.968419,-3.4344,0.16821,-0.247129,0.012089,4.317855,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,901,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:48.8320,4.259504,-48.598626,-49.197852,0.13297,-1.0769,0.009884,-0.080057,4.45874,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,901,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
82," ""Region 82"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:49.2330,4.088604,-45.422358,-49.384146,-2.7251,-0.6906,-0.194378,-0.049224,4.283684,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,902,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:49.2330,4.235166,-44.995785,-49.921277,1.7209,-2.6562,0.127047,-0.196183,4.428712,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,902,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
82," ""Region 82"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:49.6330,4.064318,-43.958104,-44.361711,-0.74461,0.49544,-0.052816,0.035141,4.263822,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,903,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:49.6330,4.210507,-42.122421,-51.022957,3.9905,-1.4977,0.292915,-0.109784,4.398871,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,903,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
82," ""Region 82"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:50.0320,4.04009,-48.830281,-48.864078,0.10589,0.23513,0.007467,0.016579,4.240049,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,904,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:50.0320,4.100902,-61.750325,-64.770026,-2.3036,-0.85573,-0.164812,-0.061196,4.297132,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,904,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
82," ""Region 82"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:50.4430,4.015576,-47.058672,-50.267059,1.0084,2.3188,0.070611,0.162445,4.211667,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,905,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:50.4430,4.052277,-54.095927,-56.016785,1.9044,0.43574,0.134662,0.030801,4.249921,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,905,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
82," ""Region 82"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:51.2320,4.028092,-39.084657,-44.009571,1.1317,2.9275,0.079453,0.205682,4.222053,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,907,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:51.2320,4.088805,-35.091385,-42.374727,2.6222,-2.8914,0.186828,-0.206033,4.279334,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,907,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
82," ""Region 82"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:51.6320,3.905855,-38.927906,-47.972191,3.2581,-2.9374,0.221694,-0.199833,4.094434,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,908,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:51.6320,4.222799,-34.369309,-43.741478,-3.1418,-3.184,-0.231083,-0.234194,4.409963,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,908,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
82," ""Region 82"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:52.0320,3.844903,-64.045862,-66.160836,1.4203,-1.491,0.09527,-0.100014,4.042422,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,909,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:52.0320,3.93011,-38.494732,-40.843512,1.4536,-1.6134,0.099654,-0.110617,4.127289,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,909,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:52.4310,3.954877,-37.299994,-38.367519,1.4241,0.30022,0.098288,0.020717,4.153601,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,910,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
84," ""Region 84"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:52.4310,4.271527,-36.989086,-48.600697,-4.7036,-1.1537,-0.350199,-0.085718,4.456284,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,910,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:52.8320,3.979082,-36.094666,-39.291646,0.66263,2.4256,0.045976,0.16839,4.175252,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,911,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:53.2330,4.015668,-37.759425,-45.135447,-1.4872,3.5666,-0.104018,0.249728,4.206546,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,912,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:53.6330,4.05206,-37.990574,-48.19599,-2.7595,3.758,-0.194664,0.265274,4.238679,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,913,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
83," ""Region 83"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:54.0330,3.796325,-63.726206,-79.900571,-5.5274,1.6667,-0.365517,0.109904,3.977089,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,914,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
84," ""Region 84"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:54.0330,4.271629,-40.292644,-52.485861,0.34739,4.8861,0.025805,0.363829,4.456028,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,914,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
84," ""Region 84"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:54.4320,4.295708,-37.45146,-43.158221,-1.3908,3.0938,-0.104115,0.231777,4.488187,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,915,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
85," ""Region 85"""," ""Fish_tracks""",2,2587,1,20190305, 10:14:59.6320,4.210444,-49.838861,-58.298913,-1.2032,-3.9398,-0.088203,-0.289226,4.399572,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,928,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
85," ""Region 85"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:00.0320,4.088595,-48.045788,-50.183821,1.0271,-1.7903,0.073255,-0.127715,4.285943,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,929,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
85," ""Region 85"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:00.4320,4.064286,-57.407486,-57.801546,0.71005,-0.5259,0.050364,-0.037301,4.263803,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,930,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
85," ""Region 85"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:00.8420,3.991255,-62.349812,-70.853486,3.6633,2.0665,0.25485,0.143631,4.18052,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,931,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
86," ""Region 86"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:02.8320,4.101034,-47.476456,-55.622337,-3.9924,-0.52277,-0.285516,-0.037327,4.290913,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,936,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
87," ""Region 87"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:02.8320,4.271545,-46.87257,-53.582011,-3.2597,1.7767,-0.242769,0.132222,4.46259,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,936,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
86," ""Region 86"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:03.2330,4.064228,-43.393513,-48.805741,-2.3641,-2.3583,-0.167508,-0.167097,4.257335,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,937,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
87," ""Region 87"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:03.2330,4.247081,-41.971201,-43.466511,-1.6107,0.61753,-0.119375,0.045756,4.445156,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,937,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
86," ""Region 86"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:03.6320,4.064587,-41.084382,-46.409206,-1.1905,-3.0418,-0.084329,-0.215639,4.257987,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,938,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
87," ""Region 87"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:03.6320,4.234847,-41.76337,-42.00174,-0.3685,0.57823,-0.027235,0.042736,4.434543,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,938,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
86," ""Region 86"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:04.0320,4.088927,-41.425282,-49.181117,0.52991,-3.8755,0.03773,-0.276353,4.279403,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,939,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
87," ""Region 87"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:04.0320,4.259481,-41.075534,-41.642991,1.0382,0.21771,0.077177,0.016183,4.458751,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,939,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
86," ""Region 86"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:04.8320,4.052154,-40.020049,-49.031479,-3.7999,2.0828,-0.268372,0.146945,4.240586,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,941,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
86," ""Region 86"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:05.2320,4.027568,-39.762831,-41.763799,1.2343,1.5741,0.086725,0.11061,4.225115,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,942,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
87," ""Region 87"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:05.6320,4.259518,-41.631095,-47.724766,0.11281,-3.4582,0.008372,-0.256932,4.451754,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,943,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
86," ""Region 86"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:06.0320,4.076706,-40.138987,-50.783566,-4.0588,2.4701,-0.288283,0.17526,4.262722,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,944,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
87," ""Region 87"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:06.0320,4.259191,-36.512995,-43.922223,1.8572,-3.4274,0.137785,-0.254495,4.449348,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,944,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
86," ""Region 86"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:06.4320,3.967144,-36.38003,-36.401787,0.032955,0.20411,0.002282,0.014132,4.167118,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,945,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
87," ""Region 87"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:06.4320,4.259335,-37.965401,-41.965283,2.7284,-0.73587,0.202735,-0.054641,4.454156,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,945,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
86," ""Region 86"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:06.8310,4.003285,-34.99442,-38.780404,2.5965,0.91762,0.181335,0.064046,4.198663,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,946,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
87," ""Region 87"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:06.8310,4.259278,-40.882035,-49.46639,4.1239,0.12267,0.306298,0.009096,4.448241,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,946,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
87," ""Region 87"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:07.6320,4.210779,-37.719846,-47.145427,4.1494,1.4017,0.304588,0.102733,4.398492,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,948,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
89," ""Region 89"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:12.4320,1.809775,-62.603848,-69.644941,-2.6055,2.8132,-0.08217,0.088733,2.005729,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,960,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
89," ""Region 89"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:14.8310,2.065576,-61.336315,-68.225375,-2.8886,-2.4539,-0.103999,-0.088327,2.261065,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,966,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
89," ""Region 89"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:15.2320,1.809545,-61.360044,-63.535775,-1.9719,-0.66866,-0.062261,-0.021105,2.00835,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,967,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
89," ""Region 89"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:16.0320,1.980547,-61.632488,-62.793583,-0.66214,1.3633,-0.022881,0.047117,2.179854,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,969,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
89," ""Region 89"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:16.4350,2.077657,-61.539573,-62.59274,-0.78649,-1.2122,-0.028512,-0.04395,2.276997,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,970,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
89," ""Region 89"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:17.6320,2.406726,-63.534074,-67.904088,-2.8522,0.77213,-0.119749,0.032392,2.603527,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,973,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
89," ""Region 89"""," ""Fish_tracks""",2,2587,1,20190305, 10:15:18.4320,2.516598,-65.019256,-75.975623,-4.6599,-0.088995,-0.20445,-0.003896,2.708276,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37,975,-9.90E+37,-9.90E+37," ""Unclassified targets""",-9.90E+37,-9.90E+37,-9.90E+37,-9.90E+37
